X,Y
87.0,15.384036413629454
88.0,6.947246865203798
89.0,12.131116832258439
90.0,15.00216514083335
91.0,8.663810792226716
92.0,13.785611693643258
93.0,11.938289433053166
94.0,18.822494874814524
95.0,18.740442571166994
96.0,15.987707157405776
97.0,7.779862682364421
98.0,8.072238049874896
99.0,10.441126710106793
100.0,16.510771702270887
101.0,13.660101544938705
102.0,19.789616537191772
103.0,14.70542186948455
104.0,10.390609328708619
105.0,18.51128235166575
106.0,18.733787177268162
107.0,15.312606565535589
108.0,18.398063769695696
109.0,14.326934204194004
110.0,14.527048514818018
111.0,15.511646954244647
112.0,9.28677581740623
113.0,18.65147295200741
114.0,8.42783279343201
115.0,7.3084205222621295
116.0,7.587203996878257
117.0,11.340907108407647
118.0,9.700252066443797
119.0,12.313619459542606
120.0,7.782053757591908
121.0,14.094809925768615
122.0,13.151361639851565
123.0,15.447781476948105
124.0,10.07432125947058
125.0,18.00679418571553
126.0,12.585283940289997
127.0,14.360304115135811
128.0,19.04408774031367
129.0,14.424865404407086
130.0,17.186730978404533
131.0,7.569229172724817
132.0,15.97214731324382
133.0,15.49818859745214
134.0,7.667862971824093
135.0,18.51523534551356
136.0,7.491986248394342
137.0,7.633235615330583
138.0,13.098310945970754
139.0,13.229585399477935
140.0,15.029884806656337
141.0,6.047574893866724
142.0,16.956864626509425
143.0,12.100951436987781
144.0,13.294597628391058
145.0,16.131697141855927
146.0,8.72148676874601
147.0,6.743531476417865
148.0,19.948476732670393
149.0,6.045016118966265
150.0,6.973632837809086
151.0,18.807015086126647
152.0,15.001587337866248
153.0,10.38760574336602
154.0,16.4501087693726
155.0,13.744403174618636
156.0,9.61108461800188
157.0,17.194040926191626
158.0,10.75899182511198
159.0,13.05112481441033
160.0,7.03933223690596
161.0,9.119794415114647
162.0,15.685719738833875
163.0,19.882196676455102
164.0,12.008997392522353
165.0,7.382365102146022
166.0,19.814915809150335
167.0,10.220854319963687
168.0,17.581365554495804
169.0,16.96271618990228
170.0,15.054804107897487
171.0,13.2767786728737
172.0,9.047922195880199
173.0,18.83771044382833
174.0,14.904314949614049
175.0,11.652029234891375
176.0,17.24552569360836
177.0,14.818387169706979
178.0,16.7101952729539
179.0,12.657304383962469
180.0,19.559429975752963
181.0,18.710648812510897
182.0,6.401727805168956
183.0,12.60695740681026
184.0,16.045437570892034
185.0,16.866060963701592
186.0,13.119486905675936
187.0,12.744268011049794
188.0,19.008894367712934
189.0,7.078412276264692
190.0,16.256515182763806
191.0,17.469436067979927
192.0,8.765709402718048
193.0,10.446693154840721
194.0,10.062834955471793
195.0,14.972987802922683
196.0,17.767742019545953
197.0,17.709497754738535
198.0,18.424318587108523
199.0,9.934719291383512
200.0,14.001407474539857
201.0,14.91425346231599
202.0,18.532798247031952
203.0,14.564120135131581
204.0,10.837035741049817
205.0,13.046840396583953
206.0,15.603649346027225
207.0,12.636512560409617
208.0,14.875931185331233
209.0,15.527977791697946
210.0,9.855169439403682
211.0,10.003363204067544
212.0,6.9001153944585765
213.0,10.031904707926937
214.0,18.281056813901042
215.0,6.514256009653176
216.0,14.899069089220841
217.0,18.581900837074222
218.0,19.890090993515937
219.0,6.203919715225544
220.0,10.183974143053707
221.0,19.12065932214363
222.0,6.213893200107961
223.0,10.58061846713716
224.0,6.265500524322734
225.0,14.910876986615355
226.0,14.974636174677386
227.0,16.813323465030745
228.0,9.803300993393549
229.0,10.099528008560005
230.0,11.26061719169449
231.0,17.859511572589305
232.0,6.981286394517061
233.0,18.600588541207813
234.0,12.229705841832255
235.0,6.75417756819244
236.0,18.93028784509873
237.0,12.932053875605575
238.0,7.11835838744736
239.0,16.93930352257462
240.0,19.1474161013525
241.0,14.398943746751875
242.0,14.49536920084287
243.0,17.389414213205164
244.0,10.930219371117621
245.0,9.12731515310735
246.0,8.61226522347531
247.0,10.692027805814952
248.0,8.93871243124453
249.0,6.085340577128609
250.0,16.460572377631102
251.0,10.374586318981692
252.0,16.10518213318018
253.0,10.40053385758542
254.0,15.808424723349809
255.0,16.945809858348376
256.0,9.347969155149437
257.0,13.274085452984494
258.0,12.84973510319153
259.0,9.841401790330902
260.0,12.13084781341292
261.0,11.588062076428713
262.0,8.558082459955592
263.0,9.365480910424914
264.0,11.720542730776408
265.0,17.594860353649437
266.0,11.820020980014487
267.0,14.026749626355645
268.0,16.28832759587057
269.0,8.257400901806323
270.0,16.67494992571064
271.0,9.687277127472766
272.0,10.827883547977738
273.0,18.795882326342117
274.0,19.231820188354057
275.0,19.400819433297496
276.0,10.133583207691274
277.0,10.700892422911835
278.0,13.477879785074126
279.0,9.801373906838542
280.0,18.517171984014396
281.0,11.68387678429923
282.0,15.12101111202586
283.0,16.124259508290425
284.0,16.08687118901306
285.0,17.99548057615776
286.0,19.920663282244334
287.0,18.129564060430596
288.0,16.88638467671184
289.0,15.00507652981317
290.0,15.502447176030726
291.0,16.074628998581073
292.0,17.186767525639624
293.0,11.293517826164141
294.0,14.478583651233068
295.0,13.329353146810421
296.0,11.517207366956335
297.0,15.293290445726491
298.0,17.381338779130466
299.0,6.808539630488413
300.0,16.619122538097514
301.0,14.207239898132928
302.0,12.767314083092767
303.0,14.263824871939338
304.0,13.081513371757381
305.0,9.043653094361995
306.0,19.29801749379491
307.0,17.69638807888328
308.0,18.06047368473735
309.0,9.195009869916957
310.0,17.146834030339647
311.0,10.906954752206081
312.0,16.060080583467656
313.0,15.793675810361776
314.0,7.120712668171805
315.0,13.617484737875614
316.0,10.879120113987959
317.0,13.854485148001595
318.0,19.00908851342926
319.0,11.994451178618323
320.0,19.529123134744168
321.0,6.093398469300765
322.0,7.536507731569854
323.0,9.77078242078013
324.0,11.501758249591386
325.0,6.75491480398289
326.0,7.483001350755984
327.0,9.805822917442569
328.0,8.039083299789672
329.0,8.259748397379779
330.0,18.525258064632812
331.0,7.548119637254565
332.0,18.78562233005845
333.0,18.06779160453392
334.0,17.558186949209546
335.0,6.262537662369807
336.0,11.93572928331231
337.0,14.108357852918171
338.0,13.995013004018535
339.0,17.86812750945774
340.0,14.129670367794665
341.0,19.90288594210979
342.0,7.161508956705604
343.0,8.396622905501172
344.0,18.389919234445124
345.0,7.943634911423832
346.0,8.880907131354004
347.0,6.015518975477617
348.0,9.397855856932559
349.0,6.103499235052812
350.0,12.255636413428087
351.0,15.79421416354375
352.0,18.23435309810091
353.0,16.907186832762896
354.0,6.403846259112278
355.0,6.316807777818577
356.0,10.19717885964048
357.0,19.01017873925429
358.0,11.899960165595417
359.0,9.907419048175555
360.0,18.06290906043559
361.0,17.337675892157947
362.0,9.383381663242172
363.0,8.009112413459858
364.0,6.45457989447088
365.0,9.410781592029068
366.0,14.595024265976665
367.0,16.325882003704514
368.0,13.585007714793203
369.0,7.259693509616472
370.0,12.028115230015118
371.0,16.391812443035352
372.0,18.099198458713452
373.0,14.25925034604477
374.0,11.276433064131586
375.0,12.98280480457596
376.0,8.904604427306737
377.0,6.841406459786251
378.0,8.493153004850683
379.0,19.25897991935586
380.0,9.90897010533158
381.0,19.692108650293562
382.0,13.619023453461377
383.0,17.208145893144582
384.0,11.005469804939654
385.0,16.991481498604998
386.0,9.459747316868578
387.0,7.9726481260175355
388.0,12.89392811974822
389.0,12.061422913872239
390.0,9.780081617854588
391.0,17.18181764378867
392.0,12.168946985616492
393.0,13.893004711009649
394.0,9.708916824828943
395.0,8.459398544111274
396.0,10.44024226130387
397.0,10.314761431403422
398.0,15.89176111367693
399.0,6.0439419136381884
400.0,8.47837809258034
401.0,6.420900840581208
402.0,6.891954826286523
403.0,6.664517020212905
404.0,18.282036661275725
405.0,7.951844898848503
406.0,12.40196849011946
407.0,7.3203259849447635
408.0,19.034551590732047
409.0,11.902356735675998
410.0,19.686183619000282
411.0,7.840039588298584
412.0,19.401018411415038
413.0,6.97396662970011
414.0,8.964216803968185
415.0,16.6721570596254
416.0,6.789689444459847
417.0,16.612080197221083
418.0,16.30642281093276
419.0,13.48441704317948
420.0,17.13572307730494
421.0,14.647785809993518
422.0,15.64241283471644
423.0,16.351234396687445
424.0,17.71445969353357
425.0,13.0137014682334
426.0,11.8904572750047
427.0,11.822485021985225
428.0,18.910871747806382
429.0,8.89078489617454
430.0,12.222495080914445
431.0,14.016486806995673
432.0,8.060979557088976
433.0,7.517498521606013
434.0,11.79936475245999
435.0,10.22320217683227
436.0,9.966851768514282
437.0,17.152175027621155
438.0,15.371792302489752
439.0,16.80115220725628
440.0,16.215162240700668
441.0,8.823170184892893
442.0,13.195501200045209
443.0,17.43251818033932
444.0,17.221590614637254
445.0,18.344149059569062
446.0,6.863927860955148
447.0,13.921487483417195
448.0,16.351717467667832
449.0,13.99875992498958
450.0,11.32664974569589
451.0,18.092554172971667
452.0,7.155832794833805
453.0,16.919217384056715
454.0,16.56422838378476
455.0,14.79025151810933
456.0,8.273446939523037
457.0,8.633336209995315
458.0,17.920168800342584
459.0,17.5676160989073
460.0,18.609806214069437
461.0,9.779919259440321
462.0,8.53229501923757
463.0,16.891074871000043
464.0,11.837323797514879
465.0,8.333490265406128
466.0,10.621934827703123
467.0,6.146165525130682
468.0,9.028802211914396
469.0,14.712300285296482
470.0,12.293287032704276
471.0,7.058043568629525
472.0,17.78360022549274
473.0,17.916269318047938
474.0,9.933338474191231
475.0,15.549792497685527
476.0,8.333971834898092
477.0,10.248281672654866
478.0,10.99312709563004
479.0,8.8187900241088
480.0,10.380989482886418
481.0,7.7737677025671434
482.0,6.999410955733477
483.0,6.265639106257799
484.0,6.152293534386985
485.0,11.506037024509215
486.0,15.195419204118433
487.0,9.118411750598554
488.0,11.854114841214766
489.0,14.022234864104117
490.0,19.434480956286016
491.0,11.639379486822714
492.0,18.94778414638296
493.0,17.69755449797143
494.0,12.721487928206146
495.0,7.804829528763465
496.0,8.83501567206648
497.0,13.849261993386737
498.0,17.736438536487896
499.0,10.180923056535612
500.0,6.301364599837641
501.0,10.993744195529036
502.0,14.59748106064464
503.0,12.956194215787775
504.0,8.150585015130224
505.0,17.53673735060536
506.0,16.92867155765103
507.0,6.551293523452704
508.0,8.459134158844329
509.0,13.733880416207928
510.0,8.994401554852722
511.0,9.19528023566783
512.0,15.918906581870235
513.0,9.53057692188792
514.0,10.066797197683243
515.0,14.758032631128243
516.0,13.708685871406354
517.0,12.933350509802622
518.0,17.73037237541906
519.0,9.45132397728863
520.0,11.192484576681114
521.0,16.81327750341938
522.0,10.71453333756527
523.0,19.974665307584342
524.0,18.313103537829214
525.0,10.764366949318461
526.0,11.566869728141034
527.0,8.420030183285188
528.0,13.275699397077393
529.0,8.686482026647713
530.0,11.402045846832845
531.0,13.564773868580122
532.0,17.142903795673817
533.0,7.539812760660742
534.0,14.07054083507234
535.0,6.319040615449248
536.0,7.674765539607802
537.0,10.255090233489021
538.0,17.68591970828053
539.0,13.905236824591537
540.0,7.86754591982987
541.0,7.837087146258286
542.0,6.116063543224906
543.0,9.016126951578702
544.0,15.03343338348433
545.0,17.869802671985934
546.0,19.513412983292465
547.0,9.645245696123506
548.0,15.99791923001763
549.0,15.469767246556799
550.0,13.256033151351943
551.0,18.042068843052036
552.0,14.659503073904734
553.0,14.04486488047878
554.0,14.092271150638837
555.0,17.17459590112309
556.0,9.468120341914364
557.0,7.779016492870703
558.0,18.98822458527669
559.0,15.36240966681401
560.0,6.124634843463389
561.0,13.351910944211305
562.0,17.34235067872895
563.0,19.77634740683596
564.0,11.3853175184977
565.0,14.584741878521221
566.0,15.314715957103664
567.0,11.119850214776047
568.0,14.320349613265273
569.0,15.529029183147205
570.0,9.437583938566368
571.0,16.435981066047994
572.0,19.33734746690329
573.0,6.631851117412331
574.0,10.405388946437306
575.0,10.851498097887324
576.0,17.038800001694035
577.0,11.783273764130257
578.0,14.16589547551433
579.0,6.569624274102059
580.0,11.217486160265224
581.0,15.661846904290888
582.0,11.80475210754291
583.0,15.789881066371983
584.0,7.529797020524082
585.0,16.452519662319187
586.0,16.992918163976476
587.0,12.547047464635545
588.0,18.31584291294783
589.0,10.059516074587151
590.0,16.937286411789454
591.0,13.783448514452594
592.0,10.6534207990432
593.0,17.61902825641618
594.0,17.34939579495362
595.0,15.848621552232816
596.0,6.474468226815991
597.0,16.249386620612167
598.0,16.046816297701564
599.0,14.889943046634865
600.0,17.740839937829044
601.0,6.30531962499789
602.0,10.467949416845212
603.0,9.817400640090248
604.0,6.011880106811409
605.0,16.73933445198727
606.0,15.675822118126693
607.0,18.769409647980037
608.0,15.179028769534156
609.0,14.547127521895767
610.0,18.774106425648135
611.0,18.53857425377403
612.0,19.142698873186845
613.0,13.32589471690142
614.0,16.438684209530116
615.0,13.602163949326886
616.0,18.49081063657942
617.0,11.067202482621305
618.0,15.847682299092961
619.0,8.488595579238329
620.0,14.783520477930507
621.0,8.521343403863499
622.0,6.241672427489952
623.0,16.944312097164556
624.0,9.998307463202334
625.0,15.486066317545855
626.0,6.146762052666313
627.0,17.906292200165343
628.0,9.235255104132442
629.0,16.862244318994904
630.0,16.374260699755013
631.0,17.513836725125962
632.0,6.778527306733066
633.0,9.62776368040957
634.0,19.235185900530112
635.0,6.70735466034275
636.0,12.598735398349731
637.0,7.630255131199185
638.0,7.199063849064651
639.0,8.79532804012144
640.0,14.241050003688272
641.0,14.920052587567906
642.0,17.47758063040166
643.0,8.740787798861827
644.0,9.675724107751021
645.0,14.362504896010046
646.0,14.162193078425357
647.0,15.921918766436356
648.0,18.861110682821643
649.0,7.553911672907564
650.0,16.877199346078218
651.0,6.704249380202306
652.0,11.533150163119258
653.0,9.116353507440788
654.0,12.341325863495573
655.0,16.373246771446233
656.0,18.983312257607757
657.0,14.383527058441839
658.0,7.7327435773361595
659.0,15.29197166886353
660.0,13.17383893094451
661.0,19.001830847091995
662.0,7.206387027435901
663.0,15.492475479921573
664.0,14.85276184257489
665.0,16.076616901835784
666.0,17.509196954171728
667.0,18.633953322296144
668.0,18.671889828417598
669.0,9.030923561242409
670.0,11.843147805358244
671.0,11.13436877926122
672.0,15.881073671948856
673.0,11.029162195719067
674.0,17.28812383299288
675.0,13.294566081159392
676.0,17.912540602230607
677.0,16.919043699497195
678.0,18.471357477047757
679.0,10.054611006351802
680.0,11.076131458052554
681.0,16.53849598486722
682.0,16.63480739424042
683.0,17.306268459299332
684.0,17.567675071070845
685.0,11.181736901968122
686.0,15.85762030361592
687.0,14.861948404831697
688.0,17.3740456262379
689.0,16.533109470313384
690.0,6.3450178545885265
691.0,16.087862196259028
692.0,19.13586469898397
693.0,6.860637602862637
694.0,6.557924700943659
695.0,11.7467007098047
696.0,15.652873093399446
697.0,16.476279963271637
698.0,17.23986992782101
699.0,15.417486819826692
700.0,18.42127516088921
701.0,17.477435853247464
702.0,16.490587352971275
703.0,8.810712345855707
704.0,9.050518968715608
705.0,11.263489690852897
706.0,12.790864243116072
707.0,11.19606014384607
708.0,8.417160159603004
709.0,15.532327758430146
710.0,18.983912684184006
711.0,8.871132637690843
712.0,18.72414415618072
713.0,15.332536217913534
714.0,19.31047039373408
715.0,13.41634573045786
716.0,14.365959807728407
717.0,16.97531915373068
718.0,17.601327868433383
719.0,18.440237404433866
720.0,19.179006442169882
721.0,10.404977025292004
722.0,15.663516191364977
723.0,19.1402518316592
724.0,11.13850995986861
725.0,18.89593126099379
726.0,14.506870952931926
727.0,18.70917993830212
728.0,16.998694227035642
729.0,16.168434669429026
730.0,9.366749799188623
731.0,18.997093002312013
732.0,9.537251622876926
733.0,12.373558057998682
734.0,13.943263152385484
735.0,9.423412900847744
736.0,19.018171063181487
737.0,16.543579825136604
738.0,12.87546036664843
739.0,13.701133311309315
740.0,15.224219534043451
741.0,19.210370098172
742.0,10.238521560296313
743.0,10.703173510951647
744.0,6.208504504587762
745.0,7.605281781640773
746.0,18.348125089281943
747.0,14.928803906151249
748.0,9.597520856966323
749.0,15.029007561060974
750.0,19.371174074258846
751.0,6.388530910797407
752.0,16.304066528297394
753.0,10.42306217499491
754.0,16.78147608410791
755.0,7.818620342932446
756.0,13.281520954623023
757.0,7.639515474836501
758.0,10.517089175224559
759.0,18.516498626659647
760.0,12.995344872085655
761.0,19.68555674338338
762.0,8.30752112196345
763.0,19.029325720623156
764.0,15.408131642112899
765.0,10.898332490301348
766.0,15.084173146538674
767.0,17.771519175332173
768.0,19.102721739985114
769.0,7.62293756557529
770.0,14.547772172568813
771.0,10.740963541651531
772.0,15.700763969895782
773.0,9.410220278434835
774.0,7.814154392109034
775.0,14.193381873375095
776.0,12.187019483559043
777.0,12.543423329863282
778.0,19.03851387403747
779.0,7.799486292446133
780.0,15.682980844609594
781.0,19.48306553546669
782.0,11.44475852134357
783.0,7.053739899107287
784.0,8.27077852243111
785.0,6.635650530255018
786.0,14.126780191248026
787.0,15.306190850650946
788.0,12.53470496026695
789.0,13.202532383957532
790.0,12.680240654338055
791.0,7.239680707495086
792.0,6.327376748170525
793.0,15.495957030843371
794.0,9.087324382973218
795.0,9.511077302146308
796.0,19.77482937799649
797.0,16.906347283320436
798.0,13.43991683066287
799.0,7.992817344376471
800.0,10.656385072113927
801.0,13.03792403644824
802.0,14.25022894271624
803.0,18.475357412454592
804.0,7.718599576816271
805.0,19.45134383375831
806.0,11.192059556325251
807.0,10.722872294616494
808.0,8.936609107308762
809.0,10.376735448618291
810.0,19.633644743747162
811.0,15.034519167829595
812.0,13.712514831459501
813.0,15.502270651991497
814.0,17.34314110857335
815.0,8.824122581296201
816.0,17.083549743594176
817.0,16.257926784929175
818.0,6.647465960165516
819.0,9.379881471277038
820.0,18.41758315155932
821.0,13.892976316617066
822.0,10.373548195405805
823.0,15.775714386039358
824.0,14.079666482705166
825.0,8.875046175883886
826.0,11.279325971918738
827.0,6.627679764309379
828.0,11.399875296711235
829.0,10.572703402037087
830.0,19.40529124498051
831.0,18.23505164176188
832.0,12.447322473512036
833.0,19.861191965717616
834.0,10.480961234177965
835.0,7.467323614168064
836.0,8.867341355009113
837.0,13.833814960844155
838.0,8.236057786279055
839.0,12.241772572492685
840.0,9.058805581878048
841.0,15.735842277932736
842.0,16.73062481720415
843.0,8.013148667152542
844.0,19.485955249980798
845.0,6.7888378860255
846.0,14.133140465303505
847.0,8.537607208909625
848.0,16.86153781752079
849.0,19.502348033695075
850.0,11.367734914761659
851.0,14.291485903728741
852.0,6.316328708274607
853.0,15.200039733260931
854.0,16.72894299325817
855.0,10.893815161828918
856.0,7.816938051854595
857.0,12.150749526394156
858.0,8.95212372779169
859.0,16.377961719760684
860.0,6.872748503841119
861.0,6.661300265267779
862.0,15.596676524507167
863.0,7.134984753695234
864.0,6.695704336941184
865.0,14.31897018363971
866.0,12.470166265451788
867.0,16.581774251315814
868.0,9.031418721450375
869.0,7.826624277282891
870.0,8.996195414209165
871.0,8.76146221095599
872.0,16.175043736467565
873.0,14.447736739433129
874.0,13.863861118920466
875.0,15.154856881409154
876.0,6.4300779589708545
877.0,8.349378427300838
878.0,6.910183911656225
879.0,11.546776067486304
880.0,11.229041248829635
881.0,13.534624481462188
882.0,6.044209074253871
883.0,19.26565491729668
884.0,16.816312259661714
885.0,17.19580042528654
886.0,7.518865311396858
887.0,18.275442532528224
888.0,19.462237518495556
889.0,16.052116484134896
890.0,13.38663723944218
891.0,19.139635992660516
892.0,18.80207565412664
893.0,12.873912810474678
894.0,15.54560402994162
895.0,15.986551764704988
896.0,16.408773246654476
897.0,15.786158973021063
898.0,6.756295512216451
899.0,14.682774714525221
900.0,8.388327945331946
901.0,13.429815083490627
902.0,14.24270990123292
903.0,16.791162816507573
904.0,14.657943276356791
905.0,11.133877794847631
906.0,16.577682360682694
907.0,10.752725271845915
908.0,18.744141952530917
909.0,17.828043212674395
910.0,16.247446565442893
911.0,19.04356895077872
912.0,12.786797357323199
913.0,10.93823218364206
914.0,8.531656641659024
915.0,12.244687736395079
916.0,6.697551377119197
917.0,11.554055454412204
918.0,9.568940211061742
919.0,15.62548746664084
920.0,8.199534578708658
921.0,10.440793000851738
922.0,6.933526386740031
923.0,15.715868865371288
924.0,15.000522230820494
925.0,13.05447999906043
926.0,10.691645603912397
927.0,13.934768294426618
928.0,13.60530636269939
929.0,12.350996769935602
930.0,10.61158668375763
931.0,17.14977068007749
932.0,18.478733749178446
933.0,15.12578586759355
934.0,13.941853023206313
935.0,15.57013790915417
936.0,14.416731055929702
937.0,16.56591451926889
938.0,9.331352001624305
939.0,9.606866777371314
940.0,6.971991977263603
941.0,11.739848251439431
942.0,8.889426545465701
943.0,17.576538069623993
944.0,7.98862349114004
945.0,15.124922075948456
946.0,7.205165149514479
947.0,6.6285978390912605
948.0,17.606753726259335
949.0,19.362839493891823
950.0,6.330255022171528
951.0,6.899287347455997
952.0,15.486106043712345
953.0,9.631478257527585
954.0,6.175340080419329
955.0,8.803676259135125
956.0,12.572237068853088
957.0,12.045305061178645
958.0,15.784476582553616
959.0,10.205367532466116
960.0,12.947468723688875
961.0,8.67163341821775
962.0,11.184595035388048
963.0,19.96525772691046
964.0,17.47288220961459
965.0,8.81407573272192
966.0,15.427211106538842
967.0,12.99397120622141
968.0,10.153598536525681
969.0,12.482462794820172
970.0,19.95517758648958
971.0,18.137654831349526
972.0,11.892730245917932
973.0,10.126364064989307
974.0,15.6416847640886
975.0,17.342217100221845
976.0,7.542857192429038
977.0,17.693698830268822
978.0,6.146922830014871
979.0,14.489520967963983
980.0,11.569488425610322
981.0,11.94604711337443
982.0,12.713843734153436
983.0,13.993551614853061
984.0,11.039400453610128
985.0,15.374425358866755
986.0,7.709761552720126
987.0,16.43614224465368
988.0,9.577922655534909
989.0,13.437385806847129
990.0,9.57017218566716
991.0,15.652645488272515
992.0,13.139969739514891
993.0,7.245540628342338
994.0,8.51693656291059
995.0,12.591656801006982
996.0,7.851659356342072
997.0,6.962780826969373
998.0,10.359228934535707
999.0,7.792587191718029
